sample_id,Phocaeicola.vulgatus,Bacteroides.stercoris,Acidaminococcus.intestini,Eubacterium.sp..CAG.38,Parabacteroides.distasonis,Roseburia.faecis,X.Eubacterium..rectale,Bacteroides.uniformis,Proteobacteria.bacterium.CAG.139,Fusicatenibacter.saccharivorans,Alistipes.putredinis,Collinsella.aerofaciens,Coprococcus.comes,Parasutterella.excrementihominis,Anaerostipes.hadrus,Anaerobutyricum.hallii,Alistipes.finegoldii,Dorea.longicatena,Bifidobacterium.longum,Clostridium.disporicum,Faecalibacterium.prausnitzii,Dialister.invisus,X.Ruminococcus..torques,Blautia.wexlerae,Blautia.obeum,Bacteroides.cellulosilyticus,Agathobaculum.butyriciproducens,Turicimonas.muris,Flavonifractor.plautii,X.Ruminococcus..lactaris,Escherichia.coli,X.Ruminococcus..gnavus,Bilophila.wadsworthia,Roseburia.inulinivorans,Eubacterium.ventriosum,Clostridium.sp..CAG.58,Eggerthella.lenta,Streptococcus.salivarius,Dorea.formicigenerans,Bacteroides.fragilis,Blautia.sp..CAG.257,Ruthenibacterium.lactatiformans,Gordonibacter.pamelaeae,Clostridium.bolteae.CAG.59,Lacrimispora.saccharolytica,Streptococcus.thermophilus,Adlercreutzia.equolifaciens,Firmicutes.bacterium.CAG.83,Enterocloster.bolteae,Collinsella.intestinalis,Prevotella.copri,Roseburia.hominis,Holdemania.filiformis,Gemmiger.formicilis,Roseburia.sp..CAG.471,Streptococcus.parasanguinis,Lawsonibacter.asaccharolyticus,Ruminococcus.bromii,Eubacterium.sp..CAG.180,Bifidobacterium.adolescentis,Ruminococcus.bicirculans,Lachnospira.eligens,Bacteroides.xylanisolvens,Parabacteroides.merdae,Oscillibacter.sp..CAG.241,Phocaeicola.dorei,Bacteroides.caccae,Bacteroides.ovatus,Coprococcus.catus,Megamonas.funiformis,Oscillibacter.sp..57_20,Holdemanella.biformis,Bacteroides.thetaiotaomicron,Odoribacter.splanchnicus,Barnesiella.intestinihominis,Sellimonas.intestinalis,Eubacterium.ramulus,Ruminococcus.callidus,Slackia.isoflavoniconvertens,Butyricimonas.synergistica,Haemophilus.parainfluenzae,Alistipes.inops,Butyricimonas.virosa,Turicibacter.sanguinis,Intestinibacter.bartlettii,X.Clostridium..spiroforme,X.Eubacterium..siraeum,Veillonella.parvula,Enterocloster.citroniae,Anaerotruncus.colihominis,Akkermansia.muciniphila,Bifidobacterium.bifidum,Methanobrevibacter.smithii,Dialister.sp..CAG.357,Lachnospira.pectinoschiza,Bacteroides.finegoldii,Alistipes.shahii,Firmicutes.bacterium.CAG.110,Roseburia.intestinalis,Parabacteroides.johnsonii,Eubacterium.sp..CAG.274,Parabacteroides.goldsteinii,Firmicutes.bacterium.CAG.94,Anaeromassilibacillus.sp..An250,Clostridium.sp..CAG.167,Phascolarctobacterium.faecium,Lactobacillus.rogosae,Firmicutes.bacterium.CAG.95,Clostridium.sp..CAG.242,Alistipes.indistinctus,X.Clostridium..leptum,Bacteroides.galacturonicus,Intestinimonas.butyriciproducens,Eisenbergiella.tayi,Ruminococcaceae.bacterium.D16,Coprococcus.eutactus,Phocaeicola.massiliensis,Bacteroides.eggerthii,Veillonella.atypica,Bacteroides.salyersiae,Enterocloster.asparagiformis,Coprobacter.fastidiosus,Veillonella.dispar,Haemophilus.sp..HMSC71H05,Phocaeicola.plebeius,Paraprevotella.xylaniphila,Bifidobacterium.pseudocatenulatum,Bacteroides.faecis,Bacteroides.nordii,Monoglobus.pectinilyticus,Roseburia.sp..CAG.309,Dielma.fastidiosa,Blautia.hydrogenotrophica,Coprobacillus.cateniformis,Enterocloster.aldenensis,Firmicutes.bacterium.CAG.145,Enterocloster.clostridioformis,X.Clostridium..symbiosum,Enorma.massiliensis,Phascolarctobacterium.succinatutens,Eubacterium.sp..CAG.251,Phocaeicola.coprocola,Tractidigestivibacter.scatoligenes,X.Clostridium..innocuum,Enterocloster.lavalensis,Klebsiella.variicola,Tyzzerella.nexilis,Desulfovibrio.piger,Bacteroides.intestinalis,Hungatella.hathewayi,Erysipelatoclostridium.ramosum,Blautia.producta,Anaerotignum.lactatifermentans,Clostridium.sp..CAG.299,Veillonella.infantium,Klebsiella.pneumoniae,Veillonella.sp..T11011.6,Eisenbergiella.massiliensis,Dorea.sp..CAG.317,disease
S186,0.020072356,0,0,0,0.009719546,0.092755926,0.048335078,0.16842942,0,0.012607682,0.015632864,0.008809284,0.004882889,0,0.003465512,0.000306535,0.000356422,0.005536893,0.008601479,0,0.085008133,0.008530303,0,0.007261109,2.15E-06,0.00705251,0.005676058,0,0.00289039,0.017313266,0.000646918,0,0,0.001798947,0.000939483,0.000881448,0.000723006,0.001155547,0.002080384,0.011450585,0.000710543,0.001619548,0.001677927,0,0,0,0.008690527,0.000999542,8.99E-05,0.000280532,0,0.003082905,0.000307853,0.001189425,0,0.000924151,0.000595464,0.02100284,0,0.031429968,0,0.003478456,0,0.005957494,0.001675685,0.000737252,0.008078597,0.003239784,0.005586091,0,0.00107518,0.004167803,0.0077757,0.001908404,0.015784416,0,0.001147103,0,0.009239138,0.000150903,0,0,2.52E-05,0.000152163,0.00083556,7.73E-05,0.119711174,0,0,0,0.091730388,0.011292682,0.004060359,0,0.002032921,0,0.00117595,0.003188883,0.037511466,0,0.003373133,0,0.008641786,0.000193966,0,0,3.31E-05,0.000504177,0,0.000105591,0.000136612,0,0,0.000269174,0.000205738,0,0.007498371,0,0,0,7.05E-05,0.000357224,0,0,0,0.00106417,0,0,0,0.001785835,0,0,0,0,0,0,0,0,0.000104399,0,0,0,4.95E-05,0,0,0,0,0,0,0,0,0.0001075,0,0,0,0,0,0.000513129,0,1
S187,0.12356228,0.038443862,0.004501062,0.018778215,0.005763877,0.023986782,0.011776009,0.024528812,0.001858501,0.01787527,0.016622304,0.006395737,0.004967498,0.001039716,0.003033784,0.001979529,0.000413784,0.002080546,0.006211237,0.000842769,0.110302326,0.001621679,0.001903148,0.00448255,0.000785672,0.000709692,0.002476142,6.30E-05,0,0.002997097,0,0,0.000108793,0.001101983,0.000664433,0.000287669,0,0.003504252,0.000870169,0,0,0.000400986,0.000201169,0,0,3.77E-05,0.00089231,0.000753066,0,4.61E-05,0,0.002908111,0.000305093,0.000576335,5.85E-05,0.002432849,0.001605784,0.000534012,0.019338239,0.003522115,0.000199382,0.012628211,0.004904835,0.004612461,3.84E-05,0,0.006858745,0,0.001110018,0,0.021825868,0,0.00014345,0.006082786,0.011699045,0,0.000595324,0,0.000503882,0,0.000172271,0.000672483,0,0.00060858,0.001384404,0,0.223425392,0.001201643,0,0,0.016886912,0,0.00210906,0,0,0,0.001132947,0.006834721,0.009638356,0,0.003109751,0.002551672,0.000800517,0.000186685,0.011941685,0,0,0.000705836,0,0,0.000146544,0,0.000203672,0,1.98E-05,0.025465731,0,0.000923733,0.000106378,0,0,0.000436025,0,0,0.02221231,0.004904959,0,0.000656261,0,0.002020547,0,0,0,0,0,3.60E-05,0,0,0.00011935,0,0,0,3.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S193,2.55E-05,0.031429137,0,0.000735638,0.048640798,0.002246682,0.001413355,0.094842228,0.002081773,0.00550037,0.103529449,0.005465208,0.001767227,0.038992322,0.001179728,0.001940941,0.003091407,0.001370723,0.004768961,0.00079681,0.036665906,0.008848571,0.000947434,4.16E-05,0.00049058,0,0.000515894,0.000774021,0,0,0,0,0.00111101,0.003447174,0.000130555,0,0,0,0.000314977,0,0,0.003852934,3.18E-05,0,0,0.001659393,0.000333153,0.003220799,0,0.000129346,0,0.002711807,0.000469529,0.000656323,0.000102706,0,0.000166405,0,0,0.004882729,0,0.003461918,0.001468805,0,0.006512591,0.069400902,0.03629148,0.005122378,0.001187053,0,0.017262053,0,0.00694718,0.018690211,0.067962612,0,0.000208824,0.000419342,0.000373702,2.74E-05,0,0,0.002490093,0.00106677,0.001135548,0,0.061401134,9.30E-05,0.000161925,0,0.000406414,0.001839212,0.010739364,0,0.002819237,0,0.008867305,0.00098234,0.002316155,0,0.001650512,0.011625917,0,8.33E-05,0.00049923,0.000123075,4.00E-05,0,0,0.010598704,0.000315956,0,0.000872647,7.67E-05,0,1.45E-05,0.005869424,0,0,0,0,0.002911961,0,0,0,0.008252157,0,0,0,0,0.000445224,0,0,0,0,0,0,0,8.61E-05,0,0,0,7.62E-06,0,0,0,0,0,0.042134505,0,0,0,0,0,0,0,0,4.67E-05,0,0
S194,0.060511721,0,0,0.001094785,0.025965627,0.007970975,0.000529278,0.050230033,6.26E-05,0.004226914,0.060477496,0.001346948,0.001888821,0.00138574,0.001538804,0.000166316,0.023715017,0.001238626,0,0.000183103,0.045538836,0,0.000210578,0.000171998,0.000335815,0.021717415,0.001609969,0,5.29E-05,0.001569847,0.260266601,0,0.00035871,0.004621144,0.001049266,0.000335367,0,0.000129115,0.000669854,0,0,0.000487031,0.000116516,0,0,0.000391366,0.0006437,1.02E-05,0,1.06E-05,0,0.000696504,6.26E-05,0.000324191,0.002183026,1.53E-05,0.000635123,0.009813202,0.015633474,0,0,3.39E-05,0.00091252,0.010238112,0.000397183,0.026527948,0.006664687,0.000874665,0.000579061,0,0.011685584,0,0.006917845,0.007401825,0.022933951,0,0.000833475,0.00030444,0.000381694,0,0,0.002348727,0.000300405,0,2.80E-05,0,0.011773827,0,0,0,0.000374511,0,0,0,0,0,0.007394947,0.003303763,0.022741136,0,0,0,0.00031513,0.00016218,0.000148817,0,0,9.16E-05,0,9.85E-05,4.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023822,0.000872863,0.000766289,0,0,0,0,0,0,0,4.07E-05,0,0,0,7.03E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-06,0
S195,0,0,0,0,0,0,0.15456689,0,5.85E-05,0.009648238,0.003923018,1.02E-05,0.004858904,0.001086973,0.018719504,0.011508153,0.237566472,0.002932002,0.007149875,0,0.107206855,0.000922132,0.004213155,0.019155917,0.001068382,0,0.001271231,3.87E-05,0.000375789,0.008489909,0,3.28E-05,0,0.004802824,0.000816747,0.001499605,0.00393434,0.001268754,0.005755307,0,0,0.004447776,0.002046194,0,0,0.001225658,0.010743456,0.000264509,8.59E-05,0,0,0.011793274,0.000469786,0.001649737,0.000373259,0.000494251,0.002681816,0,0,0,0.005159147,0.000183239,0,0,0.001153935,0,0,0,0.002120713,0,2.07E-05,0,0.021753291,0.000595711,0,0.003412606,0.002516361,0,8.93E-06,0,0,0,0,0,0.005603419,0.008266384,0.185810687,0,0,0.000183801,0.029152004,0,0,0,0,0,0.001537502,0,0.014853035,0,0,0,0.006503328,0.002640069,0.000617101,0,0,0.000281626,0,0,0.002147779,0,0,0.00166495,0,0.010102653,0,0,0,0,0.000139854,0,0,0,0,0,0,0,0,0.002807177,0,0,0,0,0,0.001968507,0,9.50E-05,0,0,0,0,0,0.000790629,0,0,0,0,0,1.31E-05,0,0,0,0,0,0,0,0.0043672,1.43E-05,0
S198,0.023665745,0.038159825,0,0.002184267,0.017666292,0.070755281,0.062777473,0.056120587,0,0.008369838,0.107145701,0.004606304,0.004622745,0,0.001572158,0.001490302,0.006386091,0.007069921,0.009678398,0.003763022,0.22482255,0.012536019,0.003682727,0.000908572,0.001048485,0.003991652,0.002951267,0,0,0,0.002444974,0,0,0.006252639,0.002474009,0,0,0.001740042,0.000948145,0,0,0.000505106,3.42E-05,0,9.08E-05,0.00010676,0.001617182,0.002017342,0,4.57E-05,0,0.001977876,0,0.001458425,4.72E-05,0.000881181,0.001522877,0.05117875,0,0.004385766,0.030556376,0.015773545,0.004934306,0,0.002313453,0.017659189,0.010693184,0,0.00222039,0,0.003246974,0,0.003278133,0.003431593,0,0.00022689,0.000573636,0,8.54E-05,0.000474435,0,0,0.000528187,0.000745018,0.001285472,0,0.003406335,0.003246074,0,0,0.002832471,0.004944125,0.002101141,0,0.007012261,0,0.004117407,0.00238779,0.000148581,0,0,0,0.010005999,0.001896764,0.00244702,0,1.73E-05,0.000155323,0,0.000254301,9.49E-05,0.000345817,0,0,0,0.072114324,0,0,0.000354606,0,0,0,0,0,0,0,0,0,2.91E-05,8.76E-05,5.79E-05,0,0,0,0,0,0,0,4.32E-05,0,0.020094691,0,2.02E-05,0,0,0,0,0,0,0,0,0,0,0,0.000101867,0,0,0,0,0
S200,0.057789708,0,0,0.00023606,0.012824904,0.000347874,0.005013975,0.037126752,0,0.056499881,0.000593943,0.026714467,0.001078786,0,0.008169683,0.009873623,0.003623615,0.006284098,0.015607482,0,0.064054141,0.015720796,0,0.001902064,0.00698855,0.003060256,0.000677437,0,0.005930699,0.001540729,0.10884254,0,0.000585382,0.012946966,0.000725002,0.000441188,0.000465854,0,0.004340562,0.000335828,0,0.03158696,0.000118097,1.64E-05,0.000249563,0.000145698,0.000429543,0.007973053,0.000351933,0.000428103,0,0.002999023,0.000113252,0.000515551,9.47E-05,0,0.000538228,0,0,0.016314472,0.009884923,0.002989251,0,0.005067554,0.004567354,0.005936646,0.042230456,0.000485394,0.003130381,0,0.0303833,0,0.000740471,0.003358903,0.020944583,0,0.000723908,0.00392238,0.001274518,5.78E-06,0,0.00017419,0.000479051,0,0,0,0.016859721,0,0,0,0.002057321,0,0.017274806,0,0,0.000776277,0.010411812,0.000808035,0.0043026,0,0,0,0.004223668,0,0,0.006379731,0,0,0,0.000603429,0.002226372,0,0.000736479,0.001557146,5.54E-05,0.011492675,0,0,0,6.10E-05,0,0.000648555,0,0,0,0,0,0,0,0,3.67E-05,0,0,0.00028032,0,0,0,0,0.000480442,0,0.045464897,0.01966686,0.000272431,0.003175566,0,0,0.000711156,0.0029581,0,0,0,0,0,0,0,0.002349954,0,0,0,1
S224,0.022524222,0,0,0.001157029,0.013081933,0.007776934,0.00650373,0.131942417,0,0.012254199,0.049141058,0.00056872,0.001069902,9.39E-05,0.006155409,0.001282303,0.009531338,0.00516172,0.000845079,0.000974718,0.020442971,0.000766282,0.000633083,0.000987497,0.000324516,0.00513571,4.15E-05,0,0,0.008703386,0.078552142,0,0,0.001664395,0.001704953,0,0,0.001522158,0.000729555,0,0,0.000633712,1.73E-05,0,0,0.003024318,0.000313296,0.004423435,0,1.09E-05,0,0.011390277,0.00013196,0.000328602,0,0.000107948,0.000223533,0.018959805,0,0.000186308,0.006308571,0.027191684,0.018903101,0.00874898,0.001385139,0.126016276,0.0270882,0.006780763,0.000815977,0,0.007767986,0,0,0.012527565,0.069433817,0,0.0004327,0,0.000264491,0,0.000112185,0.000374241,0.000256025,0.002395082,0.002997704,5.51E-05,0.004835776,0.001757084,0,0,9.66E-06,0,0.011157927,0,0.008995073,0,0.009204507,6.54E-05,0.009897778,0,0,0.000334352,0,0,0.00079316,0,0.001596317,0.00094971,0,0.001301485,0.002638231,0.000208654,0,0.000212608,0,0,0.001304265,0,0.000880245,0,0,0.001761842,0,0,0,0.010189277,0,0.009068061,3.24E-05,0,0.000319659,6.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001272082,0,0,0.000357439,0,0,0,0,0,0,0,0,0
S225,0.107981274,0.090132133,0,0.005351862,0.005153132,0.013332496,0.030462339,0.064342916,0,0.027939188,0.055759092,0.002560532,0.00764003,0.000334534,0.016355791,0.008502475,0.001665203,0.006655942,0.00743232,0,0.19055971,0,0.004670986,0.00304596,0.010470805,0,0.002176386,0,0.00219654,0.012206953,6.67E-05,0.000644828,0,0.001887477,0.002473579,0.001077604,0,0.002122302,0.001744779,0,0,0.000390207,0.000127705,0,0.000327799,0.000238801,0.000625805,0.004907921,0,0,0,0.001837283,0,0.002896993,5.98E-05,0.000591418,0.004475286,0,0,0.003194693,0.025717334,0.008241263,0,0.027018408,0.002364499,0.065855292,0.008481505,0.004604483,0.001693362,0,0.003948676,0,0.010950515,0.008209688,0.015707984,0,0.000152872,0,0,0.000242969,0,0.005160123,0.000100789,0,0,0.000509641,0,0,0,0.000143528,0.037594451,0,0,0,0.006626875,0,0.000580437,0.002951183,0.009624351,0,0,0,0.000482554,0,0,0.008907229,0,0,0,0.000382851,0.000220197,0,0,0,1.50E-05,0,0.025962333,0,0,0,0,0.001193667,0,0,0,0.00589097,0,0,0,0.000238971,0.000478517,0,1.29E-05,0.00053273,0,9.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S227,0.078782937,0.010203597,0,0.004491119,0.015664269,0.050620231,0.029121519,0.029912849,0,0.008446374,0.055948104,0.004456366,0.00289289,0.000492286,0.007748912,0.005595085,0.001218282,0.003468536,0.004174503,7.41E-05,0.072286316,0,0.004066064,0.003389008,0.005921064,0.001293043,0.000834302,0,0,0.003459017,0,0,0.00017337,0.009097889,4.92E-06,0,0,7.54E-05,0.000926288,0,0,1.04E-05,0,0,0,0.000393189,0,0.000392247,0,0.000170698,0,0.007547792,0.000137033,0.001084209,0,0.000289664,0.001109374,0.027679458,0,0.008739959,0.027528255,0.01197722,0.003076832,0.019386456,0.000880616,0.008457162,0.019402924,0.020732898,0.001933762,0,0.013343629,0,0.011174849,0.006647669,0.002872314,0,0.000174267,0.000626031,2.68E-05,0,0,0,0.000765736,0,0,0,0.012379679,0,0,0,0,0,0.007620267,0,0.027538119,0,0.00423832,0.004898146,0.003236733,0,0.002155755,0.000224016,0.000625263,0.00085786,0.0058132,0,0.002431017,0,0,0.000842359,0.000256702,0,0,0,0,0.050922995,0.008477827,0,0,0,0,0.004390696,0,0,0,0,0,0,0,0,0.000603658,0,0,0,0,0,0,0,4.97E-05,0.064104058,0,0,9.19E-05,0,0,0,0,0.00012473,0.00466338,0,0,0,0,0,0,0,0,0,0,1
S229,0.057446904,0,0,0.002333991,0.037083805,0.001803934,0.109032714,0.032002645,0.000202107,0.01126134,0.062245951,0.003383102,0.003439418,0.005475727,0.053743343,0.004353841,0.008821773,0.004442322,0.005226176,0,0.254970865,6.72E-05,0.00129144,0.002817844,0.008765156,0.009746082,0.002431895,3.84E-05,0.007371428,0,0,0.000509966,0.002260671,0.00458816,0,0.001476683,0,0.000221516,0.00153768,0,0,0.003517354,0.001553144,0,8.85E-05,0,0.008897408,0.005635413,0.00071979,2.76E-05,0,0.016570175,0.000606139,0.00072274,6.00E-05,0.000535902,0.003884097,0.034809975,0,0,0.038655189,0.006583977,0.004630269,0.036756797,0,0,0,0.002603202,0.000579657,0,0.00068861,0,0.002636873,0.003772762,0.015934049,0,0.002511711,0,0,0,0,0,0,0,0,0,0.001428532,0,0,0.000534357,0.000309476,0.012260427,0,0,0,0,0.000615152,0,0.007702731,0,0.009496314,0,0.000850924,0,0,0,0,0.001809896,0,0,0.01410874,0,0.001503564,5.26E-05,0,0.035666002,0,0,0,0,0.00052183,0.001350374,0,0,0,0,0,0,2.86E-05,0.000583549,0.007846571,0,0.000119035,0,0,0.004146994,0,0,3.56E-05,0,0,0,0,0,0,0,0,0,0,0,0.000626556,0,0,0,0,0,0,0.002549668,0,1
S231,0.010067745,0,0,0,0.008418266,0.007986833,0.006519815,0.033520158,0,0.003937911,0.019989375,0.010108889,0.000988612,0,0.064593726,0.024681615,0.024403171,6.38E-05,0.000106713,0,0.023774327,0,0.009898628,0.000487566,0.034477821,3.17E-05,3.81E-05,0,0.00488774,0.002469619,0.350508994,0,0,0.000260867,0,0.000462355,0.000156532,0,0.006059086,0,0,0.00170781,0.00030558,0,0,0,0.00689247,0.000442851,0,8.06E-05,0,0.005392949,0.000880393,0.000713048,5.98E-05,0,0.000222892,0.001305788,0,0,0.016897426,0.001845137,0,0.002529586,0.000280697,0.012032767,0.002972273,0.030412106,0.010028699,0,0.009320038,0,0.000906216,0.001309088,0.002292874,0,0.00145493,0,8.20E-05,6.10E-05,0,0.014171804,0.000339956,0,0,0,0.012494902,0,0,0,0.025266619,0.000670713,0.030428856,0,0,0,0.00243643,0.001626953,0.000761514,0.000906389,0.000241816,0,0,0,0,0,0,0.00044543,0.004070195,0.000686133,0.002348742,0,0.000672948,0.000724543,0,0.001743959,0.000863481,0.003835845,0,0.000313327,0,0,0,0,0,0,0,0,0,0,0.000131696,0,0,0.001847581,0,1.04E-05,0,0,0.000101439,0.006189759,2.30E-05,0,0,0.001507451,0,0,0,0,0.000568396,0,0,0,0,0,0,0,0,0.002365157,0.014668872,0
S239,0.003059769,0,0,0,0.001134945,0.009064622,0.034100217,0.001105322,0,0.003964329,0.019207386,0.015876367,0.008490327,0,0.001748498,0.002370653,0.000762882,0.007293021,0.002291893,0.005456874,0.088556282,0.056847016,0.002647646,0.000185436,0.003037801,0,0.002309703,0,0,0,0.000526696,0,0,0.003802242,0.001897244,0,0,0,0.004901399,0,0,6.49E-06,0,0,0,0,0,5.54E-05,0,0.000573011,0.08780629,0.020487701,0,0.003987362,0.00021145,0,0.000190868,0.006863949,0.145443949,0.013883085,0.002115716,0.016297874,0,0,0.002225061,0,0.006415856,0.000114038,0.009681037,0,0.008199143,0.011620051,0.006703993,0.000973834,0.002063151,0,0.001846779,0,0.001793109,0,0.000480261,0.000369749,0,0.001363657,0.002647732,0,0.002081489,0.004257721,0,0,0.013727795,0.007224132,0.022544837,0,0.002271952,0.001078341,0,0.005257513,0.004230899,0,0,0,0,0.001048513,0.0018096,0,8.64E-05,0.002198631,0,0,0.004683504,0,0.000552596,0,0,0.010203615,0.000246066,0,0,0,0,0,0.00031356,0,0,0.004795077,0,0,0,0,0,0,0,0.000127954,0,0,0,0,0.000662417,0,0,0,0.003093524,0,0,0,0,0.006303598,0,0,0,0,0,0,0,0,0,0,0,1
S243,0.084609055,0,0,0.003477827,0.0136875,0.051035379,0.134338356,0.07951619,0.011328914,0.007026838,0.074933306,0.005186861,0.003813939,0.002176487,0.003336296,0.003363875,0.012516062,0.003744996,0.005211495,0,0.133255552,0.000701907,0.000481259,8.19E-06,0.001985022,0,0.001526945,0.000511894,0.005832179,0.003298232,0,0.00023754,0.001530083,0.007830443,0.00171161,0.00028185,0.000543666,4.31E-05,0.000896198,0.00565776,0,0.000125245,9.10E-05,0,0,0,0.000523829,0.001083765,0,6.27E-05,0,0.001687313,6.21E-05,9.13E-06,1.86E-05,0,0.000692323,0.03141793,0.026090738,0.031483638,0.027182336,0.001860536,0,0,0.006568382,0.001750033,0.052843777,0.010958778,0.00140058,0,0.004124601,0.006341078,0.001842871,0.003161447,0,0,0,0,0.000758087,0,0,0.001257252,0,0.000713999,3.21E-05,0,0.009500626,0,0,0,0.045105836,0,0.000627732,0,0.006391084,0,0.000134034,0.000224294,0.014874053,0.009856376,0,0,0.002241235,5.77E-05,0,0,0.000111734,0,3.04E-05,0.00011115,0.005907798,0,0,0,5.60E-06,0,0,0,0,0,0,0.007190448,0,0,0,0,0,0,0,0.000215927,0,0,9.19E-05,0,0,7.56E-05,0,0,1.26E-05,0,0,0,0,0,0.000294521,0,0,0,0,0,0,0,0,0.000634976,0,0,0,0,0,1
S249,0.006883811,0.001496093,0,0.011504861,0.003480648,0.011890163,0.005346695,0.009716438,0,0.002873045,0.052472051,0.000174119,0.001341236,0,0.011398393,0.001496746,0.023837745,0.002463323,0.003014413,0,0.033546363,3.83E-05,0.005366432,0.001648805,0.00191672,0,0.001568428,0,0,0,0.000646194,0,0.000488877,0.000767733,0.001287823,0.000138189,0,0.001001941,0.001422201,0.000542403,0.000217724,0.002168848,2.41E-05,0,0,0.002452414,0.001106467,0,5.33E-05,0,0,0.009045355,0,0.000737956,4.49E-05,0.000322087,0.000105368,0.043054922,0.001671703,0.007526767,0.007397071,0.00756628,0.000428775,0,0.000162234,0.021450908,0.011517863,0.059208173,0.001729263,0,5.65E-05,0,0.022689119,0.002912904,0.01446132,0,0.004293064,3.60E-05,0,0,0,0,0,0,0.001866672,0,0.1061335,0.001655871,0,0,0.002831228,0.000553158,0,0,0.008097607,0,0.001503928,1.61E-05,0.000297242,0.00091718,0,0,0,0,0.000567231,0.003519034,0,0,0,0.000131896,0,0,0,0,0,0.185192585,0,0.022372515,0.00144513,0,0,0.000313369,0.001554325,0,0,0,0,0,0,0,0.001531979,0,0,0,0,0.000830765,0.000159503,0,0,0,0,0,0,0,0,0,0,0,0.000485601,0,0.000195146,0,0,0,0.000278461,0,0,0,0,1
S264,0.09881596,0,0,0.002414805,0.004254603,0.026304963,0.100181006,0.119953978,0.001145468,0.020431982,0.088138954,0.006668793,0.004844819,0.001488835,0.001455889,0.001822174,0.011281742,0.006355419,0.008359152,0.00072491,0.068578011,0.017425506,0.000323591,0.000170005,0.002762099,0,0.003526174,0,0,0,0.000442345,0,0,0.005969259,0.000873222,0,0,5.96E-05,0.002227437,0,0,0.000123966,2.32E-05,0,0,8.29E-05,0.001884115,0.000828573,0,7.48E-05,0,0.000626359,0,0.000355085,0,0,0.000209981,0.04096028,0.052120418,0.004233022,0.000373553,0.011566811,0.025631762,0.035606616,0.004494161,0.029917563,0.012177716,0.009924378,0.001222419,0,0.00308853,0,0,0.010513559,0.035102316,0,0.00135783,0,1.85E-05,0,0.00069704,0,0,0.000706232,0.003929938,0,0.00127695,0,0,0,0.036276845,0.000960529,0.013419678,0,0,0,0.002116888,0.000176322,0.003381785,0,0,0,0.005585093,0.002221063,0.000963037,0,0,0.000942143,0,0.000128684,0,0,0,0,0,0.005292072,0,0,0,0,0,0,0,0,0,0,0,0.001684052,0,0.000210992,0,0,0,0,0,0.000150567,0,0,4.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S268,0.017980854,0,0,0.000824203,0.002738986,0.068663209,0.122443079,0.032249186,0,0.019550308,0,0.006820258,0.005749255,0,0.008660742,0.002103255,0.001566757,0.00888453,0.008567361,0.004156415,0.159698203,0.000943067,0.001635279,0.004874433,0.002093308,0.003872672,0.001492803,0,0.000189195,0,0.000463693,0,0,0.005660126,0.003961241,0.00067548,0.000105577,0.002687953,0.002356348,0,0,0.000979892,6.96E-05,0,0,0,0.002511907,0.001640353,0,8.70E-05,0,0.003509073,0.000264016,0.002442899,1.52E-05,0.000481971,0.000689665,0.010240807,0,0.006125902,0.020937964,0.005985649,0.00056774,0.00271531,8.79E-05,0.001900713,0.005786379,0.006761875,0.002858368,0,0.000379689,0,0.011185288,0.000842039,0.007814171,0,0.0011651,0,0,0,0,0.006752694,0,0.002106841,0.000356126,0.000259933,0.00248705,0.000770931,0,0,0,0.016295401,0,0,0.016406826,0,0.000421911,0.000190787,0.28564776,0,0,0,0.001439867,7.04E-05,0.00134162,0.000322476,0.002216658,0,0.001315305,0,0.000239495,7.42E-05,0,0,0.000196656,0.038946923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000705503,0,0,0,0,0,0,0,0,0.00014745,0,0.0148008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E-05,0
