sample_id,Phocaeicola.vulgatus,Bacteroides.stercoris,Acidaminococcus.intestini,Eubacterium.sp..CAG.38,Parabacteroides.distasonis,Roseburia.faecis,X.Eubacterium..rectale,Bacteroides.uniformis,Proteobacteria.bacterium.CAG.139,Fusicatenibacter.saccharivorans,Alistipes.putredinis,Collinsella.aerofaciens,Coprococcus.comes,Parasutterella.excrementihominis,Anaerostipes.hadrus,Anaerobutyricum.hallii,Alistipes.finegoldii,Dorea.longicatena,Bifidobacterium.longum,Clostridium.disporicum,Faecalibacterium.prausnitzii,Dialister.invisus,X.Ruminococcus..torques,Blautia.wexlerae,Blautia.obeum,Bacteroides.cellulosilyticus,Agathobaculum.butyriciproducens,Turicimonas.muris,Flavonifractor.plautii,X.Ruminococcus..lactaris,Escherichia.coli,X.Ruminococcus..gnavus,Bilophila.wadsworthia,Roseburia.inulinivorans,Eubacterium.ventriosum,Clostridium.sp..CAG.58,Eggerthella.lenta,Streptococcus.salivarius,Dorea.formicigenerans,Bacteroides.fragilis,Blautia.sp..CAG.257,Ruthenibacterium.lactatiformans,Gordonibacter.pamelaeae,Clostridium.bolteae.CAG.59,Lacrimispora.saccharolytica,Streptococcus.thermophilus,Adlercreutzia.equolifaciens,Firmicutes.bacterium.CAG.83,Enterocloster.bolteae,Collinsella.intestinalis,Prevotella.copri,Roseburia.hominis,Holdemania.filiformis,Gemmiger.formicilis,Roseburia.sp..CAG.471,Streptococcus.parasanguinis,Lawsonibacter.asaccharolyticus,Ruminococcus.bromii,Eubacterium.sp..CAG.180,Bifidobacterium.adolescentis,Ruminococcus.bicirculans,Lachnospira.eligens,Bacteroides.xylanisolvens,Parabacteroides.merdae,Oscillibacter.sp..CAG.241,Phocaeicola.dorei,Bacteroides.caccae,Bacteroides.ovatus,Coprococcus.catus,Megamonas.funiformis,Oscillibacter.sp..57_20,Holdemanella.biformis,Bacteroides.thetaiotaomicron,Odoribacter.splanchnicus,Barnesiella.intestinihominis,Sellimonas.intestinalis,Eubacterium.ramulus,Ruminococcus.callidus,Slackia.isoflavoniconvertens,Butyricimonas.synergistica,Haemophilus.parainfluenzae,Alistipes.inops,Butyricimonas.virosa,Turicibacter.sanguinis,Intestinibacter.bartlettii,X.Clostridium..spiroforme,X.Eubacterium..siraeum,Veillonella.parvula,Enterocloster.citroniae,Anaerotruncus.colihominis,Akkermansia.muciniphila,Bifidobacterium.bifidum,Methanobrevibacter.smithii,Dialister.sp..CAG.357,Lachnospira.pectinoschiza,Bacteroides.finegoldii,Alistipes.shahii,Firmicutes.bacterium.CAG.110,Roseburia.intestinalis,Parabacteroides.johnsonii,Eubacterium.sp..CAG.274,Parabacteroides.goldsteinii,Firmicutes.bacterium.CAG.94,Anaeromassilibacillus.sp..An250,Clostridium.sp..CAG.167,Phascolarctobacterium.faecium,Lactobacillus.rogosae,Firmicutes.bacterium.CAG.95,Clostridium.sp..CAG.242,Alistipes.indistinctus,X.Clostridium..leptum,Bacteroides.galacturonicus,Intestinimonas.butyriciproducens,Eisenbergiella.tayi,Ruminococcaceae.bacterium.D16,Coprococcus.eutactus,Phocaeicola.massiliensis,Bacteroides.eggerthii,Veillonella.atypica,Bacteroides.salyersiae,Enterocloster.asparagiformis,Coprobacter.fastidiosus,Veillonella.dispar,Haemophilus.sp..HMSC71H05,Phocaeicola.plebeius,Paraprevotella.xylaniphila,Bifidobacterium.pseudocatenulatum,Bacteroides.faecis,Bacteroides.nordii,Monoglobus.pectinilyticus,Roseburia.sp..CAG.309,Dielma.fastidiosa,Blautia.hydrogenotrophica,Coprobacillus.cateniformis,Enterocloster.aldenensis,Firmicutes.bacterium.CAG.145,Enterocloster.clostridioformis,X.Clostridium..symbiosum,Enorma.massiliensis,Phascolarctobacterium.succinatutens,Eubacterium.sp..CAG.251,Phocaeicola.coprocola,Tractidigestivibacter.scatoligenes,X.Clostridium..innocuum,Enterocloster.lavalensis,Klebsiella.variicola,Tyzzerella.nexilis,Desulfovibrio.piger,Bacteroides.intestinalis,Hungatella.hathewayi,Erysipelatoclostridium.ramosum,Blautia.producta,Anaerotignum.lactatifermentans,Clostridium.sp..CAG.299,Veillonella.infantium,Klebsiella.pneumoniae,Veillonella.sp..T11011.6,Eisenbergiella.massiliensis,Dorea.sp..CAG.317,disease
CSM79HLM,0,0,0.018540912,0.001105374,0.024262493,0,0.001533826,0.311496973,0.0001906,0.003638606,0.105631178,0.000178561,0.005359075,0.003602385,0,0.007370818,0.008649533,0.005861836,0.000229975,0,0.035915641,0,0,0,0.006535543,0,0.000232337,0.000117974,0.002338,0,0,0.005349597,0.000402067,0,0,0.000481291,0,0,0.002087495,0.004651161,0,0.000124888,0,0,0.000822369,0,0,0.000435292,0,0,0,0,0.000236417,0.000334328,0,0,1.77E-05,0.01809519,0,0,0,0,0.002948811,0,0.003274451,0.197259452,0.042732172,0.072905055,0,0,0,0,0.007437163,0.004602007,0,0,0,0,0,0,0,0,0.011150363,0,0,0,0.011736033,0,0,0,0,0,0,0.001332137,0,0,0,0,0,0.014856135,0,0,0.000108273,0,0,0.002601193,0,0,0,0.000114324,0.000275384,0,0.000481331,0,0,0,0,0,0,0.017035561,0,0,0,0,0,0,0,0,0,0,0,0.000295096,0.000698319,0,0,0,0.000593402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HM1,0.042770471,0.117056517,0,0.000304107,0,0.064079469,0.006499125,0.09460317,7.60E-05,0.056651334,0,0.004767589,0.001185541,0.001600304,0.006017571,0.001686809,0.000421924,0.007095413,0,0,0.050260033,9.81E-05,0.001954709,0.002468557,0.039953148,0,0.001461389,7.58E-05,0,0.005964614,0.000664765,0.003848614,0,0,0,0,0,0.000947819,0.001986241,0.013961622,0,0,0,0,0,0,0,0.002403639,0,1.05E-05,0,4.33E-05,0,0.001363711,0,0.003590866,0,0.000215279,0.003749838,0.036220342,0.003798447,0.086917723,0.068086219,0,0,0,0,0.042428126,0,0,0.000713605,0,0.01766255,0,0,0,0,0,0,0,0.001002191,0,0,0,0.000129373,0,0,0.002037768,0,0,0.000677237,0,0,0,0.0244361,0,0.009206502,0,0.003941735,0,0,0,0,0,0,0.001615422,7.69E-05,0,0,0,0,0,0,0.00039014,0,0.144168506,0,0,0.006918832,0,0,0,0.001580848,6.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112435,0,0,0.006234048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000497036,0,0.000217112,0.000193276,0,1
CSM79HM5_P,0.016714007,0.1219043,0,0.000382978,0,0.053735197,0,0.112181567,0,0,0,0.001973761,0,0.001403341,0.001941916,0,0.001862418,0,0,0,0.126177218,0,0,0,0.005718624,0,0,0,0,0.003032298,0.008156267,0,0,0,0,0,0,0,0,0.017111857,0,0,0,0,0,0,0,0.001976653,0,0,0,0.007744682,0,0,0,0.000921869,0,0,0.009137772,0.033202499,0.006580659,0.007328036,0.022304542,0,0,0,0,0.012796713,0,0,0.005378434,0,0.014636196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50E-05,0.000632206,0,0,0,0.008000363,0,0.030279823,0,0.002398581,0,0,0,0,0,0,0.001007922,0,0,0,0,0,0,0.000272443,0.000233443,0,0.037164835,0,0,0,0,0,0,0.000719795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001593978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HM7,0.00998784,0.056933296,0,0.000236018,0,0.162983387,0.000295159,0.005786475,1.90E-05,0.00243682,0,0.010637969,0.00207413,0.000984361,0.005703094,0.000810121,0.00023981,0.001539513,0,0.002501245,0.064023028,0.000222833,0.000322657,0,0.013998666,0,0,0,9.46E-06,0.011516465,0.000511422,7.44E-05,0,0.000427581,0,0,0,0.001050578,0.000358255,0.006519561,0,0,0,0,0,0,0,0.000413237,0,0,0,0.025556058,0,0.000251484,0,0.001493483,9.10E-05,0,0.014450592,0.042483139,0.007907577,0.078988739,0.049104161,0,0,0,0,0.015365855,0,0,0.002663313,0,0.006070785,0,0,0,0,0,0,0,6.09E-05,0,0,0.000150432,0.000732472,0,0,0.00019641,0,0,2.64E-05,0,0,0,0.036182185,0,0.006846119,0,0.113145242,0,2.25E-05,0,8.67E-05,0,0,0,0.00084957,0,0,0,6.56E-05,0,0.000224597,0.000146753,0,0.034672714,0,0,0.000462156,0,0,0,0.00015128,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65E-05,0,0,0.010236645,0,0,6.43E-06,0,0,0,0,0,0,0,0,0,0,9.05E-05,0,0,0,0,1
CSM79HM9_P,0.044021093,0.028988496,0,0,0.007102187,0.202523902,0.005946674,0.023836724,0.000105359,0.005953359,0.001700359,0.004634712,0.003461867,0.002171629,0.01427052,0.011532313,0.000823895,0.003661168,0.000379378,0,0.051501739,0.002192542,0.000346231,0.001482058,0.059723552,0,0.000723217,0.000109444,0.001546721,0.005689193,0.002264578,0.000456361,0,0.003391452,0,2.20E-05,0,0.0009296,0.00202886,0.003183942,0,0.000506921,0,0,0,0,0,0.000163466,0,0,0.123946642,0.001294512,0,0.000588813,0,0.001833666,0.000257973,0.001425655,0.0016884,0.030499486,0.027947209,0.022230346,0.00489109,0.000373387,0,0.006218406,0.008011897,0.003382478,0,0.00019694,0.002801167,0,0.011652404,3.84E-05,0.000472149,0,0.000495961,0,0,0,0.000652243,0,0,0.000426697,0.001779209,0,0,0.000936524,0,9.15E-06,0,0,0,0,0.003463296,0.004976707,0.006152873,0,0.005423224,0,0.002833401,0,0,0,0,0.000427839,0,0,0,0,1.50E-05,0,0.000261545,0.000226709,0,0.069276977,0,0.0021612,0.001150251,0.000891511,0,0,0.001739525,0,0.00274223,0.00294438,0,0.000122108,0,0,0,0,0,0,0,0,0,1.50E-05,0,0,0.00541623,0.001290614,0,0,0,0,0,0,0,0,0,0,0,0,0.000425917,0,5.77E-05,0,0,1
CSM79HN2,0,0.00797476,0,0,0.022326071,0.000376615,0.014123562,0.05750313,0,0.057745954,0.156688241,0.001783268,0.01600917,0,0.004828102,0.00376582,0.022758876,0.028820561,3.32E-05,0,0.034736451,0,0.002332058,0.000520712,0.002360246,0,0.000826211,0,0.000223045,0.003954828,0.003905554,0,0.000145579,0.000828491,0.000201533,0.001554562,0,0,0.001775705,0.013302564,0,0.002905629,0,0,0,0,0.000282209,0.000769332,0,8.63E-05,0,2.99E-05,0,0.000164034,0,0,0.001138695,0,0,0,0,0.00422602,0.001146998,0.028996697,0.000241832,0.098996436,0.029341394,4.87E-05,0.001053587,0,0,0.000618173,0.01209726,0.039991113,0.05164504,0,0,0,0,0,0,0.004580657,0,0,0,0.000295168,0.002900085,0,0,0,0.134915005,0,0,0,0,0,0.013310211,0.010648697,0.002115542,0,0,0,0,0,0.000569087,0,0,0,0,0.00115047,0,0,0.001035571,0,0,0,0,0,0,0,0,0.001175367,0,0,0.037639294,0,0,0,0,0,0,0.000174276,0,0,0,0.001997718,0,0,0,0,0,0.00851433,0,0,0,0,0,0,0,0,0,0,0,4.65E-05,0,0,0,0,0,1
CSM79HN6,0,0.101864897,0,0.000714069,0.008628594,0.000374242,0.000522118,0.203463343,0,0.002348604,0.044310501,0.00148649,0.000966024,0,0.008123655,8.60E-05,0.025390076,0.006606579,0,0,0.03038008,0,0.000111734,0.000894162,0,0,0.000571885,0,4.01E-05,0.010208498,0,0,0.000485874,0.000687718,0,0.004076003,0,0,0.00051854,0.011140281,0,0.000972085,0,0,0,0,0.000222613,0,0,0,0,0.002331841,0,0.000211864,0,0,0.00144303,0,0.013189173,0,0,0.016299937,0.006714778,0.021419037,0.00046396,0.092287986,0.012103796,0.001376508,0.001118743,0,7.72E-05,0.000135422,0.007967799,0.011589385,0.041237639,0,0,0,0,0,0,0.004028229,0,0,0,0,0.216968246,0,0,0,0.009577046,0,0,0,0,0,0.003729718,0.000240765,0.001356317,0,0,0,0,4.07E-05,0.009142359,0,0,0,0,0.000668783,0,0,0.000300748,0,0,0,0,0,0,0,0,0.0026595,0,0,0.006779228,0,0.000113526,0,0,0,0,0,0,0,0,0.000906392,0,0,0,0,0,0.001175099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357465,0,1
CSM79HO1,0,0.177703768,0,0,0.158873066,0,0,0.093013639,0.001227279,0,0.035220787,0,0,0.001056662,0,0.001084008,0.005212622,0,0,0,0,0,0,0.00027251,0,0,0,4.74E-05,0.003286531,0,0.089858876,0.000442513,0.000223367,0,0,0.000336568,0,0,0,0.002268271,0,0.002221223,0,0.008530934,0,0,0,0,0.00482146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079495524,0,0.085545028,0,0,0,0,0,0,0.017730322,0,0,0,0.00044116,0,0,0.000586092,0,0,0.000566295,0,0,0,0.001557838,0,0,0,0.018630859,0,0,0,0,0,0,0,0,8.29E-05,0,0,0,0,0,0.001155084,0,0,0,0,0,0,0.001023713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066497119,0,0,0,0,0,0,6.41E-05,0,0,6.69E-06,0,0,0,0,0,0,0.002098487,0,0,0,0.137716,0,0,0,0,0,0,0,0,0.000650523,0,1
CSM79HOF,0.229628509,0.00564084,0,0.003009661,0.031436992,0.003223071,0.000694866,0.134937953,1.31E-05,0.002883324,0.093328455,0.002200706,0,0.002728125,0,0,0.001870956,0,0,0,0.081192697,0,0,0,0.000119125,0.026727689,0,0,1.07E-05,0,0,0,0,0,0,0.000400143,0,0.000186492,0.000851916,0,0,1.65E-05,0,0,0,0,0,0,0,0,0,0.002202539,0,0,0,0.000240424,0.002054834,0.002898082,0,0,0,0.074960604,0.012630435,0.002540632,0,0,0.024849537,0,0,0,0.047294457,0,0.094920247,0.010121425,0.010162575,0,0,0,0,0,0.000135613,0.007351364,0,0,0,0,0.038494116,0,0,0,0,0,0,0,0,0,0.018880909,0,0.00075684,0,0,0,0,0,0,0.000842494,0,0,0.000102931,0.001544451,0,0,0,0,0,0,0,0,0,0,0,0,7.35E-05,0.000171586,0,0,0,0,0.000641372,0.01856264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187776,0,0,0,0.00496442,0,0,0,0,0,0,0,0,0,0,1
CSM79HOH,0.41487859,0.006907711,0,0.001944731,0.018217987,0.013628968,0.012358165,0.087185334,7.45E-05,0.003603952,0.084852576,0.001617301,0,0.002651833,0.000222682,0,0.001569242,0.00033653,0,0,0.071583885,0,0.000577501,0,0.00035389,0.009588695,0,5.69E-05,0.000222717,0,0,7.73E-05,0,0.011857116,0.000363878,0.001509743,0,0.000195854,0.0002753,0,0,0.00027703,0,0,0,0,0,0,5.61E-06,0,0,0.000824103,0,0.000350618,0,0.00019636,0.00094125,0.014628376,0,0,0,0.009130141,0.014854593,0.004099663,0,0,0.024289767,2.66E-05,0,0,0.033192024,0,0.0360542,0.00836282,0.018526893,0,0,0,0,0,0.001123391,0.000606041,0,0,0,0,0.051300211,0,0,0,0,0,0,0,0,0,0.013107982,0,0.013478693,0,0,0,0,0,0,0.001552795,0,0,7.38E-05,0.000251089,0,0,0.00057054,0,0,0,0,0,1.78E-05,0,0,0,4.98E-05,0,0,0,0,0,0.001169861,0.000492117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172261,0,0,0,0.003070112,0,0.000154511,0,0,0,0,0,0,8.30E-05,0,1
CSM79HOJ,0.079493267,0.018034666,0,0.010257694,0.001742872,0.000639408,0.132936875,0.38351813,0,0.016286202,0.023371443,0.002275674,0.000819542,0.000580426,0.040164057,0,0.003396011,0.001951,0.000190344,0,0.039486193,0,0,0.000340422,0.010725198,0,0.001772679,0,0.002892979,0,0,0,0,0.009893259,0,0,0,0,0.001160067,0,0,0.000265288,0,0,0,0,0,0,0,0,0,0.000685202,0,0,0,0,0.001036485,0,0,0,0,0.045393999,0,0.00294953,0,0.001307119,0.017524901,0.050365725,0,0,0.064160332,0,0.000211589,0.000250698,4.42E-06,0,0.000249923,0,0.000617641,0,0,0,0,0,0,0,0.003773851,0,0,0,0,0.000433294,0,0.024222765,0,0,0,0,0,0,0,0,0.000746159,0,0,0,0,0,0.000421783,0.000145684,1.05E-05,0,0,0,0.000572315,0,6.01E-06,0,0,0,0,0,0,0,0,0,0,0.000404176,0,0,0,3.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000103752,0,0,0,0,0,0,0,0,1.18E-05,0,0,0,5.48E-05,0,1
CSM79HOL,0.163118367,0.034455909,0,0.008715535,0.01116025,0.069799072,0.051162653,0.203856091,0,0.005242551,0.079096224,0.001399078,0.007271732,5.30E-05,0.00665253,0,0.010348008,0.010950809,0.002899874,0,0.104878943,0,0,0.000102713,0.009078696,0,0.004130915,0,0.004667037,0,0,0,2.63E-05,0.008732264,0,0,0,0,0.00061687,0,0,0.000394397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002426894,0,0,0.00144281,0.003189079,0.025333699,0,0.016965043,0,0,0.01498818,0.045767183,0,0,0.030600813,0,0.003484944,0.007455638,0,0,0.000347782,0,0.00030896,0,0,0,0,0,0,0,0.00099859,0,0,0,0,0.001638371,0,0.028601655,0,0,0,0,0,0,0,0,0.000229313,0,0,0,0,0,8.53E-05,5.45E-05,0.00030653,0,0.0002126,0,0.000138806,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0.000130695,0,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,9.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000171968,0,1
CSM79HOT,0.175099807,0.068029132,0,0.003796018,0.008052081,0.123469587,0.04362763,0.140095689,0,0.008564897,0.055805618,0.004318801,0.004389367,0,0.007199875,0,0.006200459,0.004052239,0.005961476,0,0.11883956,0,0,0,0.006144139,0,0.002967417,0,0.009221167,0,0,0,0,0.008450193,0,0,0,0,7.38E-05,0,0,0.000131168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002359199,0,0,0.0006698,0.002749892,0.039778711,0,0.012875043,0,0,0.00702967,0.042520695,0,0,0.019573631,0,0.002878998,0.004447626,0,0,0,0,0.000631377,0,7.73E-05,0,0,0,0,0,0.000721419,0,0,0,0,0.000278467,0,0.035854074,0,0,0,0,0.005615915,0,0,0,0.001064354,0,0,0,0,0,0.001503597,0,8.23E-05,0,5.90E-05,0,0.000597523,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22E-06,0.001124231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133827,0,1
CSM79HPK,0.027475219,0.000347769,0,0,0.004711422,0.008938249,0.11593422,0.002381052,0,0.006416443,0,0.007372716,0.000154373,0,0.025835527,0.003682451,0,0.013189542,0.003141966,0,0.036359974,0,0.014468453,0.003778863,0.002843779,0,0.002012618,0,0.000174124,0,0,0.001140431,0,0.023477992,0,0,0,0,0.001315442,0,0,0,0,0,0,0,9.81E-05,0,0,0,0.600042315,0,0,0,0,0,0,0,0,0,0,0.015103597,0,0,0,0.002798216,0.000122398,0.000444313,0.00405252,0.014848675,0,0,0,0,0,0,0,0,0,0,4.38E-05,0,0,7.94E-05,0.000596348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006961417,0,0,0,0,0,0,0,0,0,0,0,0.000210929,0,0,0,0.000116842,0,0,0,0,0,0,0,0,0.00015435,0.016364648,0.003040846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011823078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HPM_P,0.034166845,0.027515704,0,0,0.039615669,0.006961938,0.075697948,0.156596057,0,0.004795455,0,0.005243529,0,0,0,0,0,0,0.057557148,0,0.015888489,0,0,0.000459697,0,0,0,0,0.012175053,0,0,0,0,0,0,0,0,0,0,0,0,0.009448481,0,0,0,0,0,0,0,0,0.286728678,0,0,0,0,0,0.000504004,0,0,0,0,0.012785957,0,0,0,0.018533061,0.027388633,0.020031001,0,0.000645892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04100992,0,0.001399396,0,0,0,0,0,0,0,0,0,0.000301986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017623131,0.00011717,0,0,0,0,0,0,0,0,0,0,0.004048416,0.053337698,0,0,0,0,0,0,0,0,0,0,0,0.001039128,0,0,0,0.008260616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HPO,0.051565423,0.026711332,0,0,0.013942908,0,0.043167569,0.088117607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042156727,0,0,0,0,0,0,0,0,0.565746492,0,0,0,0,0,0,0,0,0,0,0.000232673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001184772,0.085015316,0.037721986,0,0,0,0,0,0,0,0,0,0,0,0,0.008240996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HPQ_P,0.017028413,0.004309125,0,0,0.016452919,0,0.130726942,0.068118078,0,0.001709957,0,0.003219144,0.000102707,0,0,0,0,0.000431964,0.006701513,0,0.064546071,0,0.002436373,0.00030839,0.003744162,0,0,0,0.002229,0,0,0,0,0.005018992,0,0,0,0,0,0.001675585,0,0.003638635,0,0,0,0,0,0,5.63E-05,0,0.566421879,0.000172822,0,0,0,0,0.000361682,0,0,0,0.007651883,0.008738868,0,0,0,0.007252971,0.000703399,0.00315479,0,0.000676832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005377892,0,0.000468767,7.94E-05,0,0,0,0,0,0,0,0,0.002065989,0,0,0,0,0,0,0,0,0,0,0,0.003595864,0,0.008874424,0,3.04E-05,0,0,0,0,0,0,0,0,0,0.003115057,0.028518675,0,0,0,0,0,0,0,0,0,0,0,0.00015772,0,0,0,0.005639579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HPS,0.036161743,0.012647563,0,0,0.033364498,0,0.094242902,0.096758448,0,0.003317488,0,0.002590719,0.000135849,0,0,0,0,0.001173248,0.010044522,0,0.028490177,0,0.001670223,0.00055945,0.000405562,0,0,0,0.000643912,0,0,0,0,0.002430834,0,0,0,0,0,0.005093622,0,0.000137091,0,0,0,0,0,0,0.000122995,0,0.498586123,0.000576087,0,0,0,0,0.000852623,0,0,0,0.022711259,0.01028092,0,0,0,0.019777562,0.007353647,0.00727285,0,0.002299517,0,0,0,0,0,0,0,0,0,0,0.000202523,0,0,0,0,0,0.007686382,0,0.000134976,8.24E-06,0,0,0,0,0,0,0,0,0.001316459,0,0,0,0,0,0,0,0,0,0,0,0.001292215,0,0.010283164,0,8.45E-05,0,0,0,0,0,0,0,0,0,0.005274402,0.015081868,0,0,0,0,0,0,0,0,0,0,0,0.00018174,0,0,0,0.013571473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HPU,0.25014412,0,0,0,0,0,0.239085839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125506935,0,0,0,0,0,0,0,0,0,0,0.385263005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HQR_P,0.07770377,0.008889681,0,0,0.003371377,0.070701956,0.037573827,0.012290064,0,0.007628556,0,0,0,0,0.065381321,0.007747789,0,0.005218074,0,0,0.266193272,0,0.04157813,0,0.007301489,0,0.004765985,0,0,0.011439061,0.012092643,0,0,0,0.002739652,0.00221176,0,0.002131857,0.001489344,0,0,0,0,0,0,0,0,0,0,0,0,0.013623594,0,0,0.004249049,0.000681279,0,0,0,0,0,0.216772996,0,0.005353239,0,0,0.002579509,0.005806863,0,0,0,0,0.000909018,0,0,0,0,0,0,0,0.043775289,0,0,0,0.002207305,0,0,0.017538844,0,0,0,0,0,0,0,0.006793953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006760996,0,0,0,0,0.009232658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CSM79HQT_P,0.025911106,0.066841262,0,0,0,0.10288357,0.013058756,0.011044371,0.000200767,0.009085844,0,0.052175816,0.000234901,0.003381009,0.075475626,0.035796756,0.000136251,0.006713682,0.000684976,0,0.058241903,0.000499648,0.001134801,8.99E-05,0.081982407,0,0.001178042,0.000102308,0,0.001769261,0.010949802,0.001440745,0,0.000505972,0,0,0,0.002266014,0.001328545,0.007233912,0,0,0,0,0,0,0,0.000102183,8.71E-05,0,0,0.000183517,0,0.006396953,0,0.004596637,0,0.000762331,0.000729516,0.276897537,0.007443549,0.028684645,0.009294826,0,0,0,0,0.001182791,0,0,0.0005788,0,0.008170325,0,0,0,0.000389868,0,0,0,0.000599701,0,0,0,0,0,0,0.00130825,0,0,0,0.00050717,0,0,0.001500226,0,0.002904606,0,0.006702055,0,0.000300626,0,0,0,0,0.000218727,0,0,0,0,0,0,0,0.001025814,0,0.052513653,0,0,0.00526756,0,0,0,0.002885755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05E-05,0,0,0.002000549,0,0,1.41E-05,0,0,0,0,0,4.09E-06,0,0,0,0,0.00108498,0,0.000524107,0,0,1
CSM79HQX,0.385885452,0,0,0.000610294,0,0.000865076,0,0,0.000221163,0,0,0,0,0.005160539,0.000331402,0,0,0,0,0,0.023487158,0.01336664,0,0.024691897,0,0,0,5.94E-05,0.004262034,0.001432226,0,0.003843904,0.000313196,0,0,0,0,0,0,0,0.000135721,0.002466867,0,0,0.000840006,0,0,0,0.000111657,0,0,0,0,0,0,0,4.55E-05,0,0,0.000806468,0.000355935,0,0.034959966,0,0,0.169766533,0.10064438,0.224503598,0,0,0,0,0,0,0,1.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198458,0.000178322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92E-05,0,1
CSM79HQZ,0.418949636,0,0,0.001340486,0,0.041183092,0,0,0.00049731,0,0,0,0,0.011022202,0.002466108,0,0,0,0,0,0.076817781,0.00951424,0,0.005161574,0,0,0,0.000269397,0.008204429,0.00310949,4.34E-05,0.000485197,0.000406313,0,0,0,0,0,0.000247767,0,0,0.001188806,0,0,0.003802246,0,0,0,0.000626039,0,0,0,0,0,0,0,0.000447924,0,0,0.000796008,0.001254159,0,0.01538027,0,0,0.113718091,0.054976432,0.213105646,0,0,0,0,0,0,0,6.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93E-05,0,0,0,0,0,0,0,0.012985965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74E-05,0.000565241,0,0,0,0,0,0,0.000353,0,0,0,0,1.95E-05,0,0,0.000536735,0,0,0,0,0,0,1
